11 |   0  -1  -3  -4   4   4   3   2   2   2   2   3   3   4  -5  -3  -2   0   2   4  -4  -1   2  -5  -2   2  -5  -1   3  -2   2  -3   2  -3   3  -1   4   1  -3   4   0  -3  -5   2   0  -2  -4   4   3   1   0   0  -1  -1  -2  -1  -1  -1   0   1   2   4  -5  -3  -1   2   4  -3   0   3  -4   0   4  -2   2  -3   1  -4   1  -3   2  -2   4   0  -3   4   0  -2  -5   3   0  -2  -3  -5   4   3   2   1   1   0   0   1   1   2   2   4  -5  -4  -2   0   2  -5  -3   0   3  -3   0   4  -2   2  -4   1  -4   1  -4   2  -3   3  -1  -4   2  -1  -4   3   1  -1  -4  -5   3   2   0  -1  -1  -2  -2  -2  -2  -2  -1  -1   0   2   3  -5  -4  -1   1   3  -4  -1   2  -4  -1   3  -3   2  -4   1  -4   1  -4   2  -2   4   0  -3   3   0  -3  -5   2   0  -2  -4  -5   4   2   2   1   1   0   0   1   1   2   3   4  -5  -3  -2   0   3  -5  -2   0   4  -3   0   4  -2   2  -3   1  -4   1  -3   2  -2   4   0  -4   3   0  -3   4   2  -1  -3  -5   4   2   1   0  -1  -1  -1  -2  -1  -1   0   0   1   3   4  -4  -2   0   2  -5  -3   0   4  -3   1   4  -1   3  -3   2  -3   2  -2   3  -1  -5   2  -2  -5   2  -1  -4   4   2   0  -2  -3  -5   4   3   3   2   2   2   2   3   4   4  -4  -3  -1   0   2  -5  -3   0   3  -4  -1   3  -4
12 |   2   0  -1  -2  -3  -4  -4  -4  -4  -4  -3  -2  -1   0   2   3  -5  -2   0   3  -4  -1   3  -4   0  -5  -1   4  -1   4  -1  -5   1  -3   3   0  -3   4   1  -1  -4   4   3   1   0  -1  -2  -2  -3  -3  -2  -2  -1   0   1   2   4  -4  -2   0   3  -4  -1   2  -4  -1   3  -2   2  -3   2  -3   3  -2   4   1  -3   4   1  -2  -5   3   1  -1  -3  -4  -5   4   3   3   2   2   3   3   4  -5  -4  -2  -1   1   4  -4  -1   2  -5  -2   2  -4   0   4  -1   4  -1   4   0  -5   1  -2   4   1  -2  -5   3   0  -2  -3  -5   4   3   2   1   1   1   1   1   2   3   4  -5  -3  -2   0   3  -5  -2   1   4  -2   1  -5   0   4  -1   4  -1   4   0  -4   2  -2  -5   2  -1  -4   4   1  -1  -2  -4  -5   4   3   3   2   2   3   3   4  -5  -4  -3  -1   1   3  -5  -2   1   4  -3   1   4  -2   3  -3   2  -3   2  -2   3  -1  -4   2  -1  -4   3   0  -2  -4   4   2   1   0  -1  -2  -2  -3  -3  -2  -2  -1   0   1   3   4  -4  -1   1   4  -3   0   3  -3   1  -5  -1   4  -1   4  -1  -5   0  -4   3  -1  -4   3   0  -2  -5   3   2   0  -1  -2  -3  -4  -4  -4  -4  -4  -3  -2  -1   0   2   3  -5  -2   0   3  -4  -1   3  -4   0  -5  -1   4  -1   4  -1  -5   1  -3   3   0  -3   4   1  -1  -4   4   3   1   0  -1  -2  -2  -3  -3
13 |   3   1   0   0  -1  -1  -1  -1  -1   0   1   2   4  -4  -2   0   3  -5  -1   2  -4  -1   4  -2   3  -3   3  -2   4   0  -4   2  -1  -4   3   1  -1  -3  -5   4   2   1   1   0   0   0   1   1   2   3  -5  -4  -2   1   3  -4  -1   2  -5  -1   3  -3   2  -3   2  -3   3  -2  -5   1  -2   4   2  -1  -3   4   3   1   0  -1  -2  -3  -3  -3  -3  -2  -1   0   1   3   4  -4  -1   1   4  -3   1   4  -2   2  -3   1  -4   2  -3   3  -1  -5   1  -2  -5   2   0  -2  -4   4   3   1   1   0   0  -1   0   0   1   1   3   4  -4  -2   0   2  -5  -2   1  -5  -1   3  -3   2  -4   1  -3   2  -2   4   1  -3   4   1  -1  -4   4   3   1   0  -1  -2  -3  -3  -3  -3  -2  -1   0   1   3   4  -3  -1   2   4  -2   1  -5  -2   3  -3   2  -3   2  -3   3  -1  -5   2  -1  -4   3   1  -2  -4  -5   3   2   1   1   0   0   0   1   1   2   4  -5  -3  -1   1   3  -4  -1   2  -4   0   4  -2   3  -3   3  -2   4  -1  -4   2  -1  -5   3   0  -2  -4   4   2   1   0  -1  -1  -1  -1  -1   0   0   1   3   4  -4  -2   1   3  -4  -1   3  -4   0  -5  -1   4  -1   4  -1  -5   1  -3   4   1  -2  -5   3   0  -1  -3  -4   4   4   3   3   2   3   3   4  -5  -4  -3  -1   1   3  -4  -1   2  -5  -1   2  -4   1  -5   0  -5   1  -4   2  -2
14 |   4   3   2   1   1   1   2   2   3   4  -4  -3  -1   1   4  -3   0   3  -3   1  -5   0   4  -1  -5   0  -4   3  -1  -4   3   0  -2  -5   4   2   1   0  -1  -1  -2  -2  -1  -1   0   2   3  -5  -3  -1   2  -5  -2   1  -5  -1   4  -2   3  -2   4  -1  -5   1  -2  -5   2  -1  -3  -5   3   2   0  -1  -1  -2  -2  -1  -1   0   1   2   4  -5  -2   0   3  -4  -1   3  -4   0  -5  -1   4   0  -5   1  -3   3   0  -3   4   1  -1  -3  -4   4   3   2   2   1   1   1   2   3   4  -5  -3  -1   1   4  -4  -1   3  -4   0  -5  -1   4  -1   4   0  -5   2  -2  -5   2  -1  -3   4   2   1  -1  -2  -2  -3  -3  -3  -3  -2  -1   0   1   3  -5  -2   0   3  -4   0   3  -3   1  -4   1  -4   1  -3   3  -1  -4   2  -1  -3   4   2   1  -1  -2  -3  -4  -4  -5  -4  -4  -3  -2  -1   1   2   4  -3  -1   2  -4  -1   3  -3   1  -4   1  -4   1  -3   3   0  -4   3   0  -2  -5   3   1   0  -1  -2  -3  -3  -3  -3  -2  -2  -1   1   2   4  -3  -1   2  -5  -2   2  -5   0   4  -1   4  -1  -5   0  -4   3  -1  -4   4   1  -1  -3  -5   4   3   2   1   1   1   2   2   3   4  -4  -3  -1   1   4  -3   0   3  -3   1  -5   0   4  -1  -5   0  -4   3  -1  -4   3   0  -2  -5   4   2   1   0  -1  -1  -2  -2  -1  -1   0   2   3  -5  -3  -1
15 |  -5   4   4   3   3   4   4  -5  -3  -2   0   2   4  -3   0   4  -3   1  -5   0  -5   0  -5   1  -3   3   0  -3   4   2   0  -2  -4  -5   4   3   3   3   3   4   4  -5  -3  -1   1   3  -4  -1   2  -5  -1   3  -2   2  -3   3  -2   4   1  -3   4   1  -2  -4   4   3   1   0  -1  -1  -1  -1  -1   0   1   2   4  -4  -2   1   4  -3   0   4  -2   2  -3   2  -3   3  -2   4   1  -2  -5   2   0  -2  -4   4   3   2   2   1   1   2   2   3  -5  -4  -2   0   2  -5  -2   2  -5  -1   3  -2   3  -2   3  -1  -5   1  -2  -5   2   0  -2  -4   4   3   2   1   1   1   1   2   2   3  -5  -3  -1   1   4  -3   0   3  -3   1  -4   0  -5   1  -4   2  -1  -5   2  -1  -4   4   2   1  -1  -2  -3  -3  -3  -3  -3  -2  -1   0   2   4  -4  -1   2  -5  -2   2  -4   0  -5   0  -5   1  -4   2  -1  -4   3   0  -2  -4   4   2   1   0   0  -1  -1   0   0   1   3   4  -4  -2   0   3  -4   0   3  -3   1  -4   1  -4   1  -3   3  -1  -4   3   0  -2  -4   4   2   1   0  -1  -1  -1  -1   0   0   1   3  -5  -3  -1   2  -5  -2   1  -5  -1   4  -2   3  -1   4   0  -3   3   0  -3   4   2   0  -1  -3  -4  -5  -5  -5  -5  -5  -4  -3  -2   0   2   4  -3   0   3  -4   0   4  -2   3  -2   3  -1   4   0  -3   4   1  -2  -4   4   2   0
16 |  -4  -4  -5  -5  -4  -4  -3  -1   0   2   4  -3   0   3  -3   0  -5  -1   4  -1   4   0  -4   3  -1  -4   4   1  -1  -2  -4  -5  -5   4   4   4  -5  -4  -3  -1   0   3  -5  -2   1   4  -2   2  -3   1  -4   2  -3   3   0  -4   3   1  -2  -4   4   3   2   1   1   0   1   1   2   3   4  -4  -2   1   3  -4   0   3  -3   2  -4   1  -3   2  -2   4   1  -2  -5   3   0  -1  -3  -4  -5   4   4   4  -5  -5  -4  -2  -1   1   4  -4  -1   3  -4   0   4  -1   4  -1  -5   0  -3   3   0  -3   4   2   0  -1  -3  -4  -4  -5  -5  -4  -4  -3  -1   0   2   4  -3   0   3  -3   0  -5  -1   4  -1   4   0  -4   3  -1  -4   4   1  -1  -2  -4  -5  -5   4   4   4  -5  -4  -3  -1   0   3  -5  -2   1   4  -2   2  -3   1  -4   2  -3   3   0  -4   3   1  -2  -4   4   3   2   1   1   0   1   1   2   3   4  -4  -2   1   3  -4   0   3  -3   2  -4   1  -3   2  -2   4   1  -2  -5   3   0  -1  -3  -4  -5   4   4   4  -5  -5  -4  -2  -1   1   4  -4  -1   3  -4   0   4  -1   4  -1  -5   0  -3   3   0  -3   4   2   0  -1  -3  -4  -4  -5  -5  -4  -4  -3  -1   0   2   4  -3   0   3  -3   0  -5  -1   4  -1   4   0  -4   3  -1  -4   4   1  -1  -2  -4  -5  -5   4   4   4  -5  -4  -3  -1   0   3  -5  -2   1   4  -2   2  -3   1
17 |  -2  -3  -3  -3  -2  -1   0   2   4  -4  -1   2  -5  -1   3  -3   2  -3   2  -2   4   0  -3   4   2  -1  -3  -4  -5   4   3   3   3   4   4  -4  -3  -1   1   4  -4   0   3  -3   1  -4   1  -4   1  -3   4   0  -3   4   2   0  -2  -3  -4  -5  -5  -5  -5  -4  -3  -2   0   2   4  -3   0   3  -3   1  -4   0  -5   1  -3   3  -1  -4   3   1  -2  -3  -5   4   3   3   2   3   3   4  -5  -3  -1   1   3  -4   0   3  -3   1  -4   1  -4   2  -2   4   1  -2  -5   3   1  -1  -2  -3  -4  -4  -4  -4  -3  -2   0   1   3  -4  -1   2  -5  -1   3  -2   2  -2   3  -1  -5   2  -2  -4   3   1  -1  -2  -3  -4  -5  -5  -4  -4  -3  -2   0   2   4  -3   0   3  -3   1  -5   0  -5   0  -4   2  -2  -5   2  -1  -3  -5   4   2   1   1   1   1   1   2   3  -5  -4  -1   1   4  -3   1   4  -1   3  -2   3  -1  -5   1  -3   4   2  -1  -3  -5   4   3   2   2   2   2   3   4  -5  -3  -1   1   4  -3   0   4  -2   2  -3   2  -2   3  -1  -4   3   0  -3  -5   3   2   0   0  -1  -1  -1   0   0   2   3  -5  -3   0   3  -4  -1   3  -2   2  -3   2  -2   4   0  -3   4   1  -1  -3  -5   4   3   2   2   2   2   3   4  -5  -3  -1   2   4  -3   1  -5  -1   3  -2   3  -1   4   1  -3   4   1  -1  -4  -5   3   2   1   1   1   1   1   2
18 |  -1  -1  -1  -1   0   1   3  -5  -3   0   3  -3   0  -5  -1   4  -1  -5   1  -3   4   1  -2  -4   4   2   1   0   0   0   0   1   2   3  -5  -3  -1   2  -5  -1   2  -3   1  -4   1  -3   3  -1  -4   3   1  -1  -3  -5   4   3   3   3   3   4  -5  -3  -2   1   3  -4  -1   3  -3   1  -4   1  -4   2  -2   4   1  -2  -4   4   2   1   0  -1  -1  -1  -1   0   1   3   4  -3  -1   2  -5  -1   3  -3   2  -3   3  -1  -5   1  -2  -5   3   1  -1  -2  -3  -3  -4  -3  -3  -2  -1   1   3  -5  -2   1   4  -2   2  -4   1  -4   2  -2   4   1  -2  -5   3   1  -1  -2  -3  -3  -4  -3  -3  -2  -1   1   3  -5  -2   1  -5  -1   3  -3   2  -3   3  -1  -5   2  -1  -3   4   3   1   0  -1  -1  -1  -1   0   1   2   4  -4  -2   1   4  -2   2  -4   1  -4   1  -3   3  -1  -4   3   1  -2  -3  -5   4   3   3   3   3   4  -5  -3  -1   1   3  -4  -1   3  -3   1  -4   1  -3   2  -1  -5   2  -1  -3  -5   3   2   1   0   0   0   0   1   2   4  -4  -2   1   4  -3   1  -5  -1   4  -1  -5   0  -3   3   0  -3  -5   3   1   0  -1  -1  -1  -1  -1   0   1   3  -5  -3   0   3  -3   0  -5  -1   4  -1  -5   1  -3   4   1  -2  -4   4   2   1   0   0   0   0   1   2   3  -5  -3  -1   2  -5  -1   2  -3   1  -4   1  -3   3  -1  -4   3
19 |   0   0   0   1   2   4  -4  -2   1   4  -2   1  -4   0  -5   1  -4   3  -1  -4   3   1  -1  -3  -4  -5  -5  -5  -5  -4  -3  -2   0   2  -5  -2   1  -5  -1   4  -2   4  -1  -5   2  -2  -4   3   1  -1  -2  -3  -4  -4  -4  -3  -2  -1   1   3  -4  -2   2  -5  -1   4  -2   4  -1  -5   1  -2  -5   2   0  -2  -3  -4  -5  -5  -5  -5  -4  -3  -1   1   3  -4  -1   3  -4   1  -5   0  -4   1  -2   4   1  -2  -4   4   2   1   0   0   0   0   1   2   4  -5  -2   0   3  -3   0  -5  -1   4  -1  -5   1  -3   4   1  -1  -3  -5   4   3   2   2   2   3   4  -5  -3  -1   2   4  -2   1  -5   0   4   0  -5   1  -3   4   1  -2  -4   4   3   2   1   1   1   2   2   4  -5  -3   0   2  -4  -1   3  -3   2  -3   2  -2   4   1  -2  -5   3   1  -1  -2  -3  -3  -3  -3  -2  -1   1   2  -5  -3   0   4  -3   2  -4   1  -4   2  -2   4   1  -2  -4   4   2   1   0   0  -1   0   0   1   3   4  -3  -1   2  -5  -1   3  -3   2  -3   3  -1  -5   2  -1  -4   4   2   1   0  -1  -1  -1   0   0   2   3  -5  -2   0   4  -3   1  -5   0  -5   0  -4   2  -1  -4   3   1  -1  -2  -4  -4  -5  -5  -4  -4  -2  -1   1   3  -4  -1   2  -4   0  -5   0  -5   1  -3   3   0  -3  -5   3   1   0  -1  -1  -2  -1  -1   0   2   3  -4  -2   1   4
20 |   1   1   2   3  -5  -3  -1   2  -5  -2   2  -4   1  -4   2  -3   4   0  -3  -5   3   1   0  -1  -2  -2  -2  -1   0   2   4  -4  -1   2  -5  -1   3  -2   3  -1   4   1  -3   4   2   0  -2  -3  -4  -5  -5  -5  -4  -3  -1   1   3  -4  -1   2  -4   0  -5   0  -4   1  -2   4   1  -1  -3  -5   4   3   2   2   2   3   4  -4  -2   0   3  -4  -1   3  -3   2  -3   3  -2  -5   1  -2  -4   4   2   1   0  -1  -1  -1   0   1   3  -5  -3   0   3  -4   0   4  -1   4   0  -5   2  -2  -5   3   1  -1  -2  -3  -4  -4  -4  -3  -2   0   2   4  -3   0   3  -3   1  -4   1  -3   2  -1  -5   2   0  -2  -4  -5   4   3   3   3   4  -5  -3  -1   1   4  -3   0   4  -2   3  -2   4  -1  -4   2  -1  -3  -5   3   2   1   0   0   0   1   2   4  -4  -2   1   4  -3   1  -5   0  -5   1  -4   3  -1  -4   4   2   0  -1  -2  -3  -3  -3  -2  -1   1   3  -5  -2   1   4  -2   2  -3   2  -2   3   0  -4   3   1  -1  -3  -4  -5   4   4   4  -5  -4  -2   0   2  -5  -2   1  -5  -1   4  -1  -5   0  -3   3   0  -2  -4   4   3   2   1   1   1   2   3  -5  -3  -1   2  -5  -2   2  -4   1  -4   2  -3   4   0  -3  -5   3   1   0  -1  -2  -2  -2  -1   0   2   4  -4  -1   2  -5  -1   3  -2   3  -1   4   1  -3   4   2   0  -2  -3  -4  -5
21 |   2   3   4  -5  -3  -1   2  -5  -2   2  -4   1  -4   2  -2   4   1  -2  -4   4   2   1   1   0   1   1   2   4  -5  -2   0   4  -3   1  -5   0  -5   1  -3   4   0  -2  -5   4   2   1   1   0   1   1   2   4  -4  -2   1   4  -2   2  -4   1  -4   2  -2  -5   2  -1  -3  -5   4   3   2   2   3   3  -5  -4  -2   1   3  -3   0  -5  -1   4  -1  -5   1  -2  -5   3   0  -1  -3  -3  -4  -4  -3  -3  -1   0   2  -5  -2   1  -5  -1   4  -1   4   0  -4   3   0  -2  -4   4   3   2   2   2   2   3  -5  -4  -1   1   4  -2   1  -4   0  -4   1  -3   3   0  -3  -5   3   2   0   0  -1   0   0   1   3   4  -3  -1   2  -4   0   4  -1   4   0  -4   2  -1  -4   4   2   1   0  -1  -1  -1   0   1   2   4  -3  -1   3  -4   0  -5  -1  -5   0  -3   3   0  -3  -5   3   2   1   1   0   1   1   3   4  -4  -1   1  -5  -2   2  -3   2  -3   3  -1  -4   3   0  -2  -4  -5   4   4   4   4  -5  -4  -2   0   2  -5  -1   2  -3   1  -4   2  -3   4   0  -2  -5   3   1   0  -1  -1  -1   0   0   2   3  -4  -2   1  -5  -2   3  -3   2  -2   4   0  -3   4   2   0  -2  -3  -4  -4  -4  -3  -2  -1   1   3  -4  -1   2  -4   1  -5   1  -4   2  -1  -5   3   0  -1  -3  -4  -5  -5  -5  -4  -3  -1   0   3  -5  -1   2  -4   1  -5   1  -4
22 |   4   4  -4  -3  -1   2  -5  -2   2  -4   1  -4   2  -2   4   1  -2  -4   4   3   2   2   2   2   3   4  -4  -2   1   4  -3   1  -4   0  -4   1  -3   4   1  -1  -4  -5   4   3   2   3   3   4  -5  -3   0   2  -4  -1   3  -2   3  -2   4   0  -3   4   2   0  -2  -3  -4  -4  -4  -3  -2   0   2   4  -3   0   4  -2   3  -2   3  -1  -4   2   0  -3  -5   4   3   3   2   3   4  -5  -4  -1   1   4  -3   1  -4   0  -4   1  -3   4   1  -2  -4   4   3   2   2   2   2   3   4  -4  -2   1   4  -2   2  -4   1  -4   2  -2  -5   2  -1  -3  -4   4   4   3   3   4  -5  -3  -2   1   4  -3   0  -5  -1   4  -1  -5   2  -2  -4   3   1   0  -1  -2  -2  -2  -1   0   2   4  -4  -1   2  -4   0  -5   0  -4   2  -2  -5   2   0  -2  -3  -4  -5  -5  -4  -4  -2  -1   1   4  -3   1   4  -1   4  -1   4   1  -3   4   1  -1  -2  -4  -4  -5  -5  -4  -3  -2   0   2  -5  -2   2  -4   0  -5   0  -4   2  -1  -4   4   2   0  -1  -2  -2  -2  -1   0   1   3  -4  -2   2  -5  -1   4  -1  -5   0  -3   4   1  -2  -3  -5   4   3   3   4   4  -4  -3  -1   2  -5  -2   2  -4   1  -4   2  -2   4   1  -2  -4   4   3   2   2   2   2   3   4  -4  -2   1   4  -3   1  -4   0  -4   1  -3   4   1  -1  -4  -5   4   3   2   3   3   4  -5  -3
23 |  -5  -4  -3  -1   1   4  -2   1  -5   0  -5   1  -3   3   0  -2  -4   4   3   2   2   2   2   4  -5  -3   0   2  -4   0   4  -1   4   0  -4   2   0  -3  -5   4   2   2   2   2   3   4  -4  -2   0   3  -3   1  -5   0  -5   1  -2   4   1  -1  -3  -4  -5   4   4  -5  -4  -3  -1   1   4  -3   0  -5  -1   4   0  -5   2  -1  -4   4   2   1   0  -1   0   0   1   3   4  -3   0   3  -3   1  -4   1  -4   2  -1  -4   3   1  -1  -2  -2  -3  -3  -2  -1   1   3  -5  -2   2  -4   0  -5   0  -4   2  -2  -4   3   1   0  -2  -2  -2  -2  -1   0   2   4  -4   0   3  -3   2  -4   2  -2   4   1  -2  -4   4   2   1   1   1   1   2   3  -5  -2   0   3  -3   1  -4   1  -4   2  -1  -4   3   1  -1  -2  -3  -4  -3  -3  -2   0   1   4  -3   0   4  -2   3  -2   3   0  -4   3   1  -2  -3  -4  -5  -5  -5  -4  -3  -2   0   3  -4  -1   3  -3   2  -2   3  -1  -4   3   1  -1  -3  -4  -4  -4  -4  -3  -2   0   2   4  -2   1  -5   0   4   0  -4   2  -1  -4   4   2   0   0  -1  -1   0   0   2   4  -4  -1   2  -4   0   4  -1  -5   1  -3   4   1  -1  -2  -4  -5  -5  -5  -4  -3  -2   0   3  -4  -1   3  -3   2  -3   2  -1  -5   2   0  -3  -4  -5   4   4   4  -5  -4  -3   0   2  -5  -1   2  -3   2  -3   3  -1  -4   3   0  -2
24 |  -4  -3  -1   1   4  -3   0  -5  -1   4   0  -4   2  -1  -3   4   3   2   1   1   1   2   3  -5  -3   0   3  -3   1  -4   1  -4   3  -1  -4   4   2   0  -1  -1  -2  -1   0   1   3  -5  -2   1  -5  -1   4  -1  -5   1  -2  -5   2   1  -1  -2  -2  -2  -2  -1   1   2  -5  -2   1  -5  -1   4  -1  -5   1  -2  -5   3   1   0  -1  -2  -1  -1   0   2   4  -4  -1   3  -4   1  -4   1  -3   3   0  -3  -5   3   2   1   1   1   2   3   4  -3  -1   2  -4   0   4  -1  -5   0  -3   4   1  -1  -3  -4  -5  -5  -5  -4  -3  -1   1   4  -3   0  -5  -1   4   0  -4   2  -1  -3   4   3   2   1   1   1   2   3  -5  -3   0   3  -3   1  -4   1  -4   3  -1  -4   4   2   0  -1  -1  -2  -1   0   1   3  -5  -2   1  -5  -1   4  -1  -5   1  -2  -5   2   1  -1  -2  -2  -2  -2  -1   1   2  -5  -2   1  -5  -1   4  -1  -5   1  -2  -5   3   1   0  -1  -2  -1  -1   0   2   4  -4  -1   3  -4   1  -4   1  -3   3   0  -3  -5   3   2   1   1   1   2   3   4  -3  -1   2  -4   0   4  -1  -5   0  -3   4   1  -1  -3  -4  -5  -5  -5  -4  -3  -1   1   4  -3   0  -5  -1   4   0  -4   2  -1  -3   4   3   2   1   1   1   2   3  -5  -3   0   3  -3   1  -4   1  -4   3  -1  -4   4   2   0  -1  -1  -2  -1   0   1   3  -5  -2   1  -5  -1
25 |  -3  -1   1   3  -4  -1   3  -2   3  -2   4   0  -3  -5   3   1   0   0  -1   0   1   2   4  -3   0   3  -3   1  -4   2  -2   4   1  -2  -4  -5   4   3   3   4   4  -4  -2   0   3  -3   1  -5   0  -5   1  -2  -5   2   0  -2  -3  -3  -3  -3  -2  -1   1   4  -3   0   4  -1   3  -1  -5   1  -2  -4   4   2   1   0   0   1   2   3  -5  -3   0   4  -2   2  -3   3  -2  -5   2  -1  -3  -4  -5   4   4   4  -5  -3  -1   1   4  -3   1  -4   1  -4   2  -2  -5   3   1  -1  -2  -2  -3  -2  -1   0   2  -5  -2   1  -5  -1   4   0  -4   2  -1  -4   4   3   2   1   1   2   2   4  -4  -2   1  -5  -1   3  -2   3  -1  -4   3   0  -2  -4  -5  -5  -5  -5  -4  -3  -1   2  -5  -2   2  -3   1  -3   3  -1  -4   4   2   0  -1  -2  -2  -1   0   1   3  -5  -2   2  -4   0  -5   1  -4   3   0  -3  -5   4   3   2   2   2   3  -5  -3  -1   2  -5  -1   4  -1   4   0  -4   3   1  -1  -3  -4  -4  -5  -4  -3  -2   0   3  -4  -1   3  -3   2  -2   4   0  -3   4   2   1   0  -1  -1   0   0   2   4  -4  -1   3  -3   1  -4   1  -3   4   1  -2  -4   4   3   3   3   3   4  -5  -3   0   3  -4   0  -5  -1  -5   1  -3   4   2   0  -2  -3  -4  -4  -3  -2  -1   1   3  -4   0   4  -2   3  -1   4   1  -2  -5   3   2   1   0   0   0
26 |  -2   0   2  -5  -2   2  -4   1  -4   2  -2  -5   3   1  -1  -2  -3  -3  -2  -1   0   3  -5  -2   2  -4   1  -4   1  -2   4   2  -1  -2  -3  -4  -4  -4  -3  -1   0   3  -4  -1   3  -2   3  -1  -5   1  -2  -4   4   3   2   2   2   3   4  -4  -2   1  -5  -1   3  -2   3  -1  -4   3   0  -1  -3  -4  -4  -4  -3  -2  -1   2   4  -2   1  -4   1  -4   2  -2  -5   3   0  -1  -2  -3  -3  -2  -1   1   3  -5  -2   2  -4   1  -4   2  -2  -5   2   0  -2  -3  -3  -3  -3  -2  -1   1   4  -3   0  -5  -1   4   0  -4   3   0  -3  -4   4   4   3   4  -5  -4  -2   0   3  -3   0  -5   0  -5   1  -2  -5   3   1  -1  -2  -2  -2  -1   0   2   4  -3   0   4  -2   3  -1  -5   1  -2  -5   3   2   1   0   1   1   2   4  -4  -1   2  -5   0   4   0  -5   2  -1  -4   4   2   1   1   0   1   2   3  -5  -2   1  -5  -1   3  -2   4   0  -3   4   2   0  -1  -2  -2  -2  -1   1   3  -5  -2   1  -5   0  -5   0  -3   3   0  -2  -4  -5   4   3   4   4  -4  -3   0   3  -4   0   4  -1  -5   0  -3   4   1  -1  -2  -3  -3  -3  -3  -2   0   2  -5  -2   2  -4   1  -4   2  -2  -5   3   1  -1  -2  -3  -3  -2  -1   0   3  -5  -2   2  -4   1  -4   1  -2   4   2  -1  -2  -3  -4  -4  -4  -3  -1   0   3  -4  -1   3  -2   3  -1  -5   1
27 |   0   2   4  -3   0  -5  -1   4   0  -4   3   0  -2  -4  -5  -5  -5  -5  -4  -2   0   3  -4   0   4  -1   4   0  -3   4   1  -1  -2  -3  -3  -3  -2  -1   1   4  -4   0   4  -1   4  -1  -5   2  -1  -3  -4  -5   4   4   4  -4  -3  -1   2  -5  -1   3  -2   3  -1  -4   3   0  -2  -3  -4  -4  -4  -3  -2   0   2  -5  -1   3  -3   2  -2   4   1  -2  -4   4   3   3   2   3   4  -4  -2   0   3  -3   1  -4   2  -2   4   1  -2  -3  -5   4   4   4  -5  -4  -2   0   3  -3   1  -5   0  -4   2  -1  -4   4   2   1   0   0   1   2   3  -5  -2   1  -5  -1   4  -1  -5   2  -2  -4   4   3   2   1   1   2   3  -5  -2   1   4  -2   2  -2   3  -1  -4   3   1  -1  -2  -3  -3  -2  -1   0   2  -5  -2   2  -4   1  -4   2  -2  -5   3   1  -1  -2  -2  -2  -1   0   2   4  -3   1   4  -1   4   0  -4   2  -1  -3  -5   4   4   4   4  -5  -4  -1   1   4  -2   2  -3   2  -2   4   1  -1  -3  -5   4   4   4  -5  -4  -2   0   3  -4   0  -5   0  -5   1  -2  -5   3   1   0  -1  -1   0   0   2   4  -3   0   3  -3   2  -3   3   0  -3   4   2   0   0  -1  -1   0   1   3  -5  -2   1  -5   0  -5   0  -4   3   0  -2  -4  -5   4   4   4  -5  -3  -1   1   4  -2   2  -3   2  -2   4   1  -1  -4  -5   4   4   4   4  -5  -3  -1   2
28 |   1   3  -4  -1   3  -3   2  -3   4   0  -3  -5   3   2   2   1   2   3  -5  -3   0   3  -3   1  -4   2  -2  -5   2   0  -2  -3  -4  -3  -3  -2   0   2  -5  -1   2  -3   2  -2   4   1  -2  -4   4   3   3   3   4  -5  -3  -1   2  -5   0   4  -1  -5   1  -2  -4   3   2   1   1   1   2   3  -5  -3   0   4  -2   3  -2   4   0  -3   4   3   1   0   0   0   1   3   4  -3   0   4  -2   3  -2   4   0  -3  -5   3   2   1   1   1   2   3  -4  -2   1  -5  -1   4   0  -5   2  -1  -3  -5   4   3   3   3   4  -4  -2   1   4  -2   2  -3   2  -1  -5   2   0  -2  -3  -3  -4  -3  -2   0   2  -5  -2   2  -4   1  -3   3   0  -3  -5   3   2   1   2   2   3  -5  -3   0   4  -3   2  -3   3  -1  -4   3   1  -1  -2  -2  -2  -1   0   2   4  -3   0  -5  -1   4   0  -4   3   1  -2  -3  -4  -4  -4  -3  -2   0   2  -5  -1   3  -2   3  -1  -5   2  -1  -2  -4  -5  -5  -5  -4  -2  -1   2  -5  -1   3  -2   3  -1  -5   2   0  -2  -3  -4  -4  -4  -3  -2   1   3  -4   0   4  -1  -5   0  -3   4   2   0  -1  -2  -2  -2  -1   1   3  -4  -1   3  -3   2  -3   4   0  -3  -5   3   2   2   1   2   3  -5  -3   0   3  -3   1  -4   2  -2  -5   2   0  -2  -3  -4  -3  -3  -2   0   2  -5  -1   2  -3   2  -2   4   1  -2  -4   4   3
